pickup_nta,pickup_day,pickup_hour,nta_trips,nta_mean_duration,nta_na
Stuyvesant Town-Cooper Village,5,15,42,774.9047619047619,0
Stuyvesant Town-Cooper Village,5,16,34,763.9705882352941,0
Stuyvesant Town-Cooper Village,5,17,35,740.6571428571428,0
Stuyvesant Town-Cooper Village,5,18,45,678.1777777777778,0
Stuyvesant Town-Cooper Village,5,19,48,682.9791666666666,0
Stuyvesant Town-Cooper Village,5,20,28,715.9642857142857,0
Stuyvesant Town-Cooper Village,5,21,35,796.6571428571428,0
Stuyvesant Town-Cooper Village,5,22,40,816.025,0
Stuyvesant Town-Cooper Village,5,23,54,716.4074074074074,0
Stuyvesant Town-Cooper Village,6,0,40,817.3,0
Stuyvesant Town-Cooper Village,6,1,37,871.4864864864865,0
Stuyvesant Town-Cooper Village,6,2,21,761.2380952380952,0
Stuyvesant Town-Cooper Village,6,3,15,611.5333333333333,0
Stuyvesant Town-Cooper Village,6,4,21,700.7619047619048,0
Stuyvesant Town-Cooper Village,6,5,8,672.0,0
Stuyvesant Town-Cooper Village,6,6,12,600.25,0
Stuyvesant Town-Cooper Village,6,7,10,540.3,0
Stuyvesant Town-Cooper Village,6,8,27,481.3703703703704,0
Stuyvesant Town-Cooper Village,6,9,58,525.5862068965517,0
Stuyvesant Town-Cooper Village,6,10,59,618.1864406779661,0
Stuyvesant Town-Cooper Village,6,11,63,640.4444444444445,0
Stuyvesant Town-Cooper Village,6,12,50,675.62,0
Stuyvesant Town-Cooper Village,6,13,50,718.96,0
Stuyvesant Town-Cooper Village,6,14,30,927.5,0
Stuyvesant Town-Cooper Village,6,15,25,642.52,0
Stuyvesant Town-Cooper Village,6,16,27,935.4814814814815,0
Stuyvesant Town-Cooper Village,6,17,18,614.3888888888889,0
Stuyvesant Town-Cooper Village,6,18,30,660.7,0
Stuyvesant Town-Cooper Village,6,19,38,594.6052631578947,0
Stuyvesant Town-Cooper Village,6,20,19,420.2105263157895,0
Stuyvesant Town-Cooper Village,6,21,15,607.6,0
Stuyvesant Town-Cooper Village,6,22,21,516.8095238095239,0
Stuyvesant Town-Cooper Village,6,23,11,700.5454545454545,0
Sunset Park East,0,7,0,0.0,1
Sunset Park East,0,15,0,0.0,1
Sunset Park East,0,21,0,0.0,1
Sunset Park East,2,0,0,0.0,1
Sunset Park East,2,19,0,0.0,1
Sunset Park East,3,0,0,0.0,1
Sunset Park East,3,3,0,0.0,1
Sunset Park East,3,4,0,0.0,1
Sunset Park East,3,13,0,0.0,1
Sunset Park East,3,22,0,0.0,1
Sunset Park East,4,1,0,0.0,1
Sunset Park East,4,3,0,0.0,1
Sunset Park East,4,11,0,0.0,1
Sunset Park East,4,16,0,0.0,1
Sunset Park East,4,19,0,0.0,1
Sunset Park East,4,20,0,0.0,1
Sunset Park East,4,21,0,0.0,1
Sunset Park East,5,0,0,0.0,1
Sunset Park East,5,2,0,0.0,1
Sunset Park East,5,3,0,0.0,1
Sunset Park East,6,2,0,0.0,1
Sunset Park East,6,3,0,0.0,1
Sunset Park East,6,4,0,0.0,1
Sunset Park East,6,8,0,0.0,1
Sunset Park East,6,17,0,0.0,1
Sunset Park West,0,1,0,0.0,1
Sunset Park West,0,2,0,0.0,1
Sunset Park West,0,5,0,0.0,1
Sunset Park West,0,7,0,0.0,1
Sunset Park West,0,8,0,0.0,1
Sunset Park West,0,9,0,0.0,1
Sunset Park West,0,13,0,0.0,1
Sunset Park West,0,16,0,0.0,1
Sunset Park West,0,19,0,0.0,1
Sunset Park West,0,21,0,0.0,1
Sunset Park West,0,23,0,0.0,1
Sunset Park West,1,0,0,0.0,1
Sunset Park West,1,6,0,0.0,1
Sunset Park West,1,7,0,0.0,1
Sunset Park West,1,8,0,0.0,1
Sunset Park West,1,13,0,0.0,1
Sunset Park West,1,14,0,0.0,1
Sunset Park West,1,17,0,0.0,1
Sunset Park West,1,22,0,0.0,1
Sunset Park West,1,23,0,0.0,1
Sunset Park West,2,5,0,0.0,1
Sunset Park West,2,6,0,0.0,1
Sunset Park West,2,7,0,0.0,1
Sunset Park West,2,8,5,1245.6,0
Sunset Park West,2,10,0,0.0,1
Sunset Park West,2,15,0,0.0,1
Sunset Park West,2,19,0,0.0,1
Sunset Park West,2,20,0,0.0,1
Sunset Park West,2,23,0,0.0,1
Sunset Park West,3,0,0,0.0,1
Sunset Park West,3,1,0,0.0,1
Sunset Park West,3,2,0,0.0,1
Sunset Park West,3,5,0,0.0,1
Sunset Park West,3,7,0,0.0,1
Sunset Park West,3,8,0,0.0,1
Sunset Park West,3,9,0,0.0,1
Sunset Park West,3,11,0,0.0,1
Sunset Park West,3,12,0,0.0,1
Sunset Park West,3,15,0,0.0,1
Sunset Park West,3,17,0,0.0,1
Sunset Park West,3,18,0,0.0,1
Sunset Park West,3,19,0,0.0,1
Sunset Park West,3,20,0,0.0,1
Sunset Park West,3,23,5,581.2,0
Sunset Park West,4,0,0,0.0,1
Sunset Park West,4,1,5,563.0,0
Sunset Park West,4,2,0,0.0,1
Sunset Park West,4,3,0,0.0,1
Sunset Park West,4,4,0,0.0,1
Sunset Park West,4,5,0,0.0,1
Sunset Park West,4,6,0,0.0,1
Sunset Park West,4,7,0,0.0,1
Sunset Park West,4,8,0,0.0,1
Sunset Park West,4,10,0,0.0,1
Sunset Park West,4,11,0,0.0,1
Sunset Park West,4,13,0,0.0,1
Sunset Park West,4,14,0,0.0,1
Sunset Park West,4,19,0,0.0,1
Sunset Park West,4,20,0,0.0,1
Sunset Park West,4,21,0,0.0,1
Sunset Park West,4,22,0,0.0,1
Sunset Park West,4,23,5,1031.2,0
Sunset Park West,5,0,0,0.0,1
Sunset Park West,5,1,0,0.0,1
Sunset Park West,5,2,0,0.0,1
Sunset Park West,5,3,0,0.0,1
Sunset Park West,5,4,5,1302.8,0
Sunset Park West,5,5,0,0.0,1
Sunset Park West,5,6,0,0.0,1
Sunset Park West,5,10,0,0.0,1
Sunset Park West,5,12,0,0.0,1
Sunset Park West,5,13,0,0.0,1
Sunset Park West,5,14,0,0.0,1
Sunset Park West,5,15,0,0.0,1
Sunset Park West,5,16,0,0.0,1
Sunset Park West,5,17,0,0.0,1
Sunset Park West,5,18,0,0.0,1
Sunset Park West,5,19,0,0.0,1
Sunset Park West,5,22,0,0.0,1
Sunset Park West,6,0,0,0.0,1
Sunset Park West,6,1,0,0.0,1
Sunset Park West,6,2,0,0.0,1
Sunset Park West,6,3,0,0.0,1
Sunset Park West,6,4,0,0.0,1
Sunset Park West,6,6,0,0.0,1
Sunset Park West,6,7,0,0.0,1
Sunset Park West,6,8,0,0.0,1
Sunset Park West,6,9,5,595.2,0
Sunset Park West,6,10,0,0.0,1
Sunset Park West,6,11,0,0.0,1
Sunset Park West,6,12,0,0.0,1
Sunset Park West,6,13,0,0.0,1
Sunset Park West,6,14,0,0.0,1
Sunset Park West,6,16,0,0.0,1
Sunset Park West,6,17,0,0.0,1
Sunset Park West,6,19,0,0.0,1
Sunset Park West,6,21,0,0.0,1
Sunset Park West,6,22,0,0.0,1
Turtle Bay-East Midtown,0,0,156,542.0128205128206,0
Turtle Bay-East Midtown,0,1,99,534.9090909090909,0
Turtle Bay-East Midtown,0,2,49,444.9183673469388,0
Turtle Bay-East Midtown,0,3,34,663.7647058823529,0
Turtle Bay-East Midtown,0,4,47,727.3404255319149,0
Turtle Bay-East Midtown,0,5,98,588.8979591836735,0
Turtle Bay-East Midtown,0,6,291,510.64261168384877,0
Turtle Bay-East Midtown,0,7,548,612.5930656934306,0
Turtle Bay-East Midtown,0,8,662,691.3474320241692,0
Turtle Bay-East Midtown,0,9,551,737.2177858439202,0
Turtle Bay-East Midtown,0,10,451,704.2239467849224,0
Turtle Bay-East Midtown,0,11,486,773.6069958847737,0
Turtle Bay-East Midtown,0,12,518,750.492277992278,0
Turtle Bay-East Midtown,0,13,463,770.1382289416847,0
Turtle Bay-East Midtown,0,14,530,775.1641509433962,0
Turtle Bay-East Midtown,0,15,507,790.0907297830374,0
Turtle Bay-East Midtown,0,16,520,767.873076923077,0
Turtle Bay-East Midtown,0,17,673,809.2496285289748,0
Turtle Bay-East Midtown,0,18,937,742.0554962646745,0
Turtle Bay-East Midtown,0,19,969,636.9989680082559,0
Turtle Bay-East Midtown,0,20,877,617.0957810718359,0
Turtle Bay-East Midtown,0,21,852,648.8861502347418,0
Turtle Bay-East Midtown,0,22,610,636.5196721311476,0
Turtle Bay-East Midtown,0,23,366,579.568306010929,0
Turtle Bay-East Midtown,1,0,265,623.3811320754717,0
Turtle Bay-East Midtown,1,1,117,527.7094017094017,0
Turtle Bay-East Midtown,1,2,79,554.746835443038,0
Turtle Bay-East Midtown,1,3,46,595.695652173913,0
Turtle Bay-East Midtown,1,4,49,845.8163265306123,0
Turtle Bay-East Midtown,1,5,136,542.8602941176471,0
Turtle Bay-East Midtown,1,6,334,504.73952095808386,0
Turtle Bay-East Midtown,1,7,690,612.2637681159421,0
Turtle Bay-East Midtown,1,8,701,726.0413694721826,0
Turtle Bay-East Midtown,1,9,543,771.8232044198895,0
Turtle Bay-East Midtown,1,10,458,800.8973799126637,0
Turtle Bay-East Midtown,1,11,509,830.7308447937131,0
Turtle Bay-East Midtown,1,12,510,846.0156862745098,0
Turtle Bay-East Midtown,1,13,483,861.703933747412,0
Turtle Bay-East Midtown,1,14,511,915.8571428571429,0
Turtle Bay-East Midtown,1,15,491,922.9857433808554,0
Turtle Bay-East Midtown,1,16,447,834.7427293064877,0
Turtle Bay-East Midtown,1,17,693,864.961038961039,0
Turtle Bay-East Midtown,1,18,854,801.5316159250585,0
Turtle Bay-East Midtown,1,19,1063,713.9755409219191,0
Turtle Bay-East Midtown,1,20,1098,719.9626593806921,0
Turtle Bay-East Midtown,1,21,1093,682.7090576395242,0
Turtle Bay-East Midtown,1,22,811,746.4389642416769,0
Turtle Bay-East Midtown,1,23,522,664.9616858237548,0
Turtle Bay-East Midtown,2,0,313,706.1789137380192,0
Turtle Bay-East Midtown,2,1,181,616.4806629834254,0
Turtle Bay-East Midtown,2,2,85,595.7058823529412,0
Turtle Bay-East Midtown,2,3,61,667.4590163934427,0
Turtle Bay-East Midtown,2,4,52,722.9038461538462,0
Turtle Bay-East Midtown,2,5,123,543.3577235772358,0
Turtle Bay-East Midtown,2,6,347,542.2334293948127,0
Turtle Bay-East Midtown,2,7,645,636.3906976744186,0
Turtle Bay-East Midtown,2,8,757,724.8388375165125,0
Turtle Bay-East Midtown,2,9,557,802.4506283662478,0
Turtle Bay-East Midtown,2,10,522,763.6130268199233,0
Turtle Bay-East Midtown,2,11,484,807.0185950413223,0
Turtle Bay-East Midtown,2,12,513,812.6393762183236,0
Turtle Bay-East Midtown,2,13,497,923.112676056338,0
Turtle Bay-East Midtown,2,14,496,966.4616935483871,0
Turtle Bay-East Midtown,2,15,451,984.3037694013303,0
Turtle Bay-East Midtown,2,16,415,971.1277108433735,0
Turtle Bay-East Midtown,2,17,652,975.5996932515337,0
Turtle Bay-East Midtown,2,18,909,867.9075907590759,0
Turtle Bay-East Midtown,2,19,1062,751.7062146892655,0
Turtle Bay-East Midtown,2,20,1065,721.9981220657277,0
Turtle Bay-East Midtown,2,21,1116,705.7652329749104,0
Turtle Bay-East Midtown,2,22,868,762.7062211981566,0
Turtle Bay-East Midtown,2,23,569,742.4569420035149,0
Turtle Bay-East Midtown,3,0,316,705.6613924050633,0
Turtle Bay-East Midtown,3,1,202,570.8613861386139,0
Turtle Bay-East Midtown,3,2,107,573.2803738317757,0
Turtle Bay-East Midtown,3,3,61,654.5245901639345,0
Turtle Bay-East Midtown,3,4,53,787.0377358490566,0
Turtle Bay-East Midtown,3,5,125,605.792,0
Turtle Bay-East Midtown,3,6,321,590.5545171339564,0
Turtle Bay-East Midtown,3,7,626,625.5079872204473,0
Turtle Bay-East Midtown,3,8,750,736.3053333333334,0
Turtle Bay-East Midtown,3,9,584,853.527397260274,0
Turtle Bay-East Midtown,3,10,495,857.070707070707,0
Turtle Bay-East Midtown,3,11,510,825.0960784313726,0
Turtle Bay-East Midtown,3,12,508,862.5,0
Turtle Bay-East Midtown,3,13,523,895.5984703632887,0
Turtle Bay-East Midtown,3,14,596,948.3909395973154,0
Turtle Bay-East Midtown,3,15,482,1057.5497925311204,0
Turtle Bay-East Midtown,3,16,437,1078.54233409611,0
Turtle Bay-East Midtown,3,17,614,951.5684039087948,0
Turtle Bay-East Midtown,3,18,807,918.462205700124,0
Turtle Bay-East Midtown,3,19,966,793.9120082815735,0
Turtle Bay-East Midtown,3,20,1102,765.4310344827586,0
Turtle Bay-East Midtown,3,21,1064,798.2105263157895,0
Turtle Bay-East Midtown,3,22,927,837.5264293419633,0
Turtle Bay-East Midtown,3,23,699,806.8826895565093,0
Turtle Bay-East Midtown,4,0,458,703.3165938864629,0
Turtle Bay-East Midtown,4,1,305,669.8622950819672,0
Turtle Bay-East Midtown,4,2,214,661.5794392523364,0
Turtle Bay-East Midtown,4,3,133,642.6541353383459,0
Turtle Bay-East Midtown,4,4,119,753.8571428571429,0
Turtle Bay-East Midtown,4,5,168,642.9107142857143,0
Turtle Bay-East Midtown,4,6,343,566.8309037900875,0
Turtle Bay-East Midtown,4,7,646,619.8421052631579,0
Turtle Bay-East Midtown,4,8,652,720.9478527607362,0
Turtle Bay-East Midtown,4,9,517,821.1992263056093,0
Turtle Bay-East Midtown,4,10,546,862.6794871794872,0
Turtle Bay-East Midtown,4,11,505,851.4910891089108,0
Turtle Bay-East Midtown,4,12,554,823.2617328519856,0
Turtle Bay-East Midtown,4,13,515,844.7145631067962,0
Turtle Bay-East Midtown,4,14,529,938.1153119092628,0
Turtle Bay-East Midtown,4,15,497,978.6277665995976,0
Turtle Bay-East Midtown,4,16,448,931.109375,0
Turtle Bay-East Midtown,4,17,731,869.1969904240766,0
Turtle Bay-East Midtown,4,18,906,838.5397350993378,0
Turtle Bay-East Midtown,4,19,959,733.6016684045882,0
Turtle Bay-East Midtown,4,20,909,707.5940594059406,0
Turtle Bay-East Midtown,4,21,835,683.0550898203593,0
Turtle Bay-East Midtown,4,22,741,742.9217273954116,0
Turtle Bay-East Midtown,4,23,627,819.5055821371611,0
Turtle Bay-East Midtown,5,0,491,757.4521384928717,0
Turtle Bay-East Midtown,5,1,342,718.266081871345,0
Turtle Bay-East Midtown,5,2,230,684.9826086956522,0
Turtle Bay-East Midtown,5,3,174,653.9022988505748,0
Turtle Bay-East Midtown,5,4,127,753.4330708661417,0
Turtle Bay-East Midtown,5,5,117,680.6581196581196,0
Turtle Bay-East Midtown,5,6,134,581.3507462686567,0
Turtle Bay-East Midtown,5,7,213,559.131455399061,0
Turtle Bay-East Midtown,5,8,344,582.7441860465116,0
Turtle Bay-East Midtown,5,9,533,553.9212007504691,0
Turtle Bay-East Midtown,5,10,608,614.3470394736842,0
Turtle Bay-East Midtown,5,11,660,636.930303030303,0
Turtle Bay-East Midtown,5,12,632,703.3101265822785,0
Turtle Bay-East Midtown,5,13,614,721.2752442996742,0
Turtle Bay-East Midtown,5,14,549,697.3642987249544,0
Turtle Bay-East Midtown,5,15,468,736.542735042735,0
Turtle Bay-East Midtown,5,16,482,665.4419087136929,0
Turtle Bay-East Midtown,5,17,598,708.9096989966555,0
Turtle Bay-East Midtown,5,18,748,717.129679144385,0
Turtle Bay-East Midtown,5,19,701,742.493580599144,0
Turtle Bay-East Midtown,5,20,611,672.3698854337152,0
Turtle Bay-East Midtown,5,21,624,647.7804487179487,0
Turtle Bay-East Midtown,5,22,598,682.9230769230769,0
Turtle Bay-East Midtown,5,23,559,730.7602862254025,0
Turtle Bay-East Midtown,6,0,495,695.9717171717172,0
Turtle Bay-East Midtown,6,1,361,584.9252077562327,0
Turtle Bay-East Midtown,6,2,226,622.8893805309734,0
Turtle Bay-East Midtown,6,3,151,668.3509933774834,0
Turtle Bay-East Midtown,6,4,112,659.1428571428571,0
Turtle Bay-East Midtown,6,5,73,682.6986301369863,0
Turtle Bay-East Midtown,6,6,129,657.0930232558139,0
Turtle Bay-East Midtown,6,7,144,518.9444444444445,0
Turtle Bay-East Midtown,6,8,243,526.2592592592592,0
Turtle Bay-East Midtown,6,9,376,540.688829787234,0
Turtle Bay-East Midtown,6,10,515,594.242718446602,0
Turtle Bay-East Midtown,6,11,587,627.6626916524702,0
Turtle Bay-East Midtown,6,12,625,635.576,0
Turtle Bay-East Midtown,6,13,562,721.3380782918149,0
Turtle Bay-East Midtown,6,14,572,690.4073426573426,0
Turtle Bay-East Midtown,6,15,444,729.2792792792793,0
Turtle Bay-East Midtown,6,16,514,758.8949416342413,0
Turtle Bay-East Midtown,6,17,572,717.4965034965035,0
Turtle Bay-East Midtown,6,18,612,681.9395424836601,0
Turtle Bay-East Midtown,6,19,566,584.1766784452296,0
Turtle Bay-East Midtown,6,20,498,586.2048192771084,0
Turtle Bay-East Midtown,6,21,497,568.317907444668,0
Turtle Bay-East Midtown,6,22,353,557.385269121813,0
Turtle Bay-East Midtown,6,23,243,587.9753086419753,0
University Heights-Morris Heights,0,20,0,0.0,1
University Heights-Morris Heights,0,22,0,0.0,1
University Heights-Morris Heights,1,0,0,0.0,1
University Heights-Morris Heights,1,4,0,0.0,1
University Heights-Morris Heights,1,8,0,0.0,1
University Heights-Morris Heights,1,15,0,0.0,1
University Heights-Morris Heights,1,18,0,0.0,1
University Heights-Morris Heights,2,8,0,0.0,1
University Heights-Morris Heights,2,22,0,0.0,1
University Heights-Morris Heights,3,7,0,0.0,1
University Heights-Morris Heights,3,16,0,0.0,1
University Heights-Morris Heights,4,2,0,0.0,1
University Heights-Morris Heights,4,6,0,0.0,1
University Heights-Morris Heights,4,17,0,0.0,1
University Heights-Morris Heights,4,22,0,0.0,1
University Heights-Morris Heights,4,23,0,0.0,1
University Heights-Morris Heights,5,0,0,0.0,1
University Heights-Morris Heights,5,7,0,0.0,1
University Heights-Morris Heights,5,8,0,0.0,1
University Heights-Morris Heights,5,13,0,0.0,1
University Heights-Morris Heights,5,23,0,0.0,1
University Heights-Morris Heights,6,4,0,0.0,1
University Heights-Morris Heights,6,5,0,0.0,1
University Heights-Morris Heights,6,20,0,0.0,1
University Heights-Morris Heights,6,21,0,0.0,1
Upper East Side-Carnegie Hill,0,0,90,502.23333333333335,0
Upper East Side-Carnegie Hill,0,1,47,453.8723404255319,0
Upper East Side-Carnegie Hill,0,2,22,543.2272727272727,0
Upper East Side-Carnegie Hill,0,3,19,637.0526315789474,0
Upper East Side-Carnegie Hill,0,4,37,775.1891891891892,0
Upper East Side-Carnegie Hill,0,5,115,622.6695652173913,0
Upper East Side-Carnegie Hill,0,6,316,510.876582278481,0
Upper East Side-Carnegie Hill,0,7,793,616.1702395964691,0
Upper East Side-Carnegie Hill,0,8,949,757.6543730242361,0
Upper East Side-Carnegie Hill,0,9,777,707.3281853281853,0
Upper East Side-Carnegie Hill,0,10,673,629.961367013373,0
Upper East Side-Carnegie Hill,0,11,752,631.6954787234042,0
Upper East Side-Carnegie Hill,0,12,802,650.4039900249377,0
Upper East Side-Carnegie Hill,0,13,788,603.6967005076142,0
Upper East Side-Carnegie Hill,0,14,888,630.5371621621622,0
Upper East Side-Carnegie Hill,0,15,993,673.5045317220544,0
Upper East Side-Carnegie Hill,0,16,854,702.1510538641686,0
Upper East Side-Carnegie Hill,0,17,917,626.360959651036,0
Upper East Side-Carnegie Hill,0,18,1012,618.7628458498024,0
Upper East Side-Carnegie Hill,0,19,835,557.2383233532934,0
Upper East Side-Carnegie Hill,0,20,663,552.1538461538462,0
Upper East Side-Carnegie Hill,0,21,622,552.6398713826367,0
Upper East Side-Carnegie Hill,0,22,441,600.0861678004535,0
Upper East Side-Carnegie Hill,0,23,228,558.359649122807,0
Upper East Side-Carnegie Hill,1,0,116,557.5862068965517,0
Upper East Side-Carnegie Hill,1,1,41,632.0975609756098,0
Upper East Side-Carnegie Hill,1,2,27,701.5925925925926,0
Upper East Side-Carnegie Hill,1,3,10,509.8,0
Upper East Side-Carnegie Hill,1,4,32,709.09375,0
Upper East Side-Carnegie Hill,1,5,109,488.8165137614679,0
Upper East Side-Carnegie Hill,1,6,380,477.67894736842106,0
Upper East Side-Carnegie Hill,1,7,938,614.4200426439232,0
Upper East Side-Carnegie Hill,1,8,976,770.8411885245902,0
Upper East Side-Carnegie Hill,1,9,841,770.0332936979786,0
Upper East Side-Carnegie Hill,1,10,734,714.6594005449591,0
Upper East Side-Carnegie Hill,1,11,819,729.0964590964591,0
Upper East Side-Carnegie Hill,1,12,797,725.633626097867,0
Upper East Side-Carnegie Hill,1,13,827,703.0157194679565,0
Upper East Side-Carnegie Hill,1,14,914,715.1225382932166,0
Upper East Side-Carnegie Hill,1,15,908,750.7973568281939,0
Upper East Side-Carnegie Hill,1,16,755,720.0900662251655,0
Upper East Side-Carnegie Hill,1,17,956,705.11820083682,0
Upper East Side-Carnegie Hill,1,18,1109,669.087466185753,0
Upper East Side-Carnegie Hill,1,19,940,605.5478723404256,0
Upper East Side-Carnegie Hill,1,20,811,605.2799013563501,0
Upper East Side-Carnegie Hill,1,21,706,638.3215297450425,0
Upper East Side-Carnegie Hill,1,22,501,608.6866267465069,0
Upper East Side-Carnegie Hill,1,23,275,611.5636363636364,0
Upper East Side-Carnegie Hill,2,0,108,611.9444444444445,0
Upper East Side-Carnegie Hill,2,1,68,465.6617647058824,0
Upper East Side-Carnegie Hill,2,2,34,588.7058823529412,0
Upper East Side-Carnegie Hill,2,3,21,611.3809523809524,0
Upper East Side-Carnegie Hill,2,4,35,717.2285714285714,0
Upper East Side-Carnegie Hill,2,5,104,562.375,0
Upper East Side-Carnegie Hill,2,6,364,452.13461538461536,0
Upper East Side-Carnegie Hill,2,7,962,634.4708939708939,0
Upper East Side-Carnegie Hill,2,8,1081,780.2534690101758,0
Upper East Side-Carnegie Hill,2,9,918,775.9596949891068,0
Upper East Side-Carnegie Hill,2,10,820,733.0439024390244,0
Upper East Side-Carnegie Hill,2,11,774,753.7829457364342,0
Upper East Side-Carnegie Hill,2,12,778,783.241645244216,0
Upper East Side-Carnegie Hill,2,13,759,763.1923583662714,0
Upper East Side-Carnegie Hill,2,14,928,745.6120689655172,0
Upper East Side-Carnegie Hill,2,15,885,791.1898305084745,0
Upper East Side-Carnegie Hill,2,16,787,741.5654383735705,0
Upper East Side-Carnegie Hill,2,17,994,714.8329979879276,0
Upper East Side-Carnegie Hill,2,18,1083,701.0951061865189,0
Upper East Side-Carnegie Hill,2,19,963,656.1703011422637,0
Upper East Side-Carnegie Hill,2,20,862,623.5904872389791,0
Upper East Side-Carnegie Hill,2,21,740,633.1472972972973,0
Upper East Side-Carnegie Hill,2,22,571,632.8546409807356,0
Upper East Side-Carnegie Hill,2,23,284,663.7711267605633,0
Upper East Side-Carnegie Hill,3,0,170,613.4294117647058,0
Upper East Side-Carnegie Hill,3,1,66,517.9090909090909,0
Upper East Side-Carnegie Hill,3,2,39,497.5128205128205,0
Upper East Side-Carnegie Hill,3,3,22,532.2727272727273,0
Upper East Side-Carnegie Hill,3,4,34,813.0294117647059,0
Upper East Side-Carnegie Hill,3,5,89,608.685393258427,0
Upper East Side-Carnegie Hill,3,6,398,509.3743718592965,0
Upper East Side-Carnegie Hill,3,7,947,625.8753959873284,0
Upper East Side-Carnegie Hill,3,8,1121,756.1382694023193,0
Upper East Side-Carnegie Hill,3,9,911,782.5027442371021,0
Upper East Side-Carnegie Hill,3,10,813,719.7822878228782,0
Upper East Side-Carnegie Hill,3,11,789,753.95690747782,0
Upper East Side-Carnegie Hill,3,12,811,748.1171393341554,0
Upper East Side-Carnegie Hill,3,13,818,739.4437652811736,0
Upper East Side-Carnegie Hill,3,14,907,756.8467475192944,0
Upper East Side-Carnegie Hill,3,15,921,732.8132464712269,0
Upper East Side-Carnegie Hill,3,16,756,744.5515873015873,0
Upper East Side-Carnegie Hill,3,17,903,721.0022148394241,0
Upper East Side-Carnegie Hill,3,18,1088,730.7950367647059,0
Upper East Side-Carnegie Hill,3,19,1017,675.669616519174,0
Upper East Side-Carnegie Hill,3,20,831,635.5559566787003,0
Upper East Side-Carnegie Hill,3,21,753,674.6494023904382,0
Upper East Side-Carnegie Hill,3,22,593,687.8195615514334,0
Upper East Side-Carnegie Hill,3,23,355,684.4366197183099,0
Upper East Side-Carnegie Hill,4,0,211,655.8388625592418,0
Upper East Side-Carnegie Hill,4,1,122,555.5245901639345,0
Upper East Side-Carnegie Hill,4,2,63,520.1269841269841,0
Upper East Side-Carnegie Hill,4,3,46,547.3695652173913,0
Upper East Side-Carnegie Hill,4,4,48,576.7708333333334,0
Upper East Side-Carnegie Hill,4,5,115,534.1217391304348,0
Upper East Side-Carnegie Hill,4,6,328,484.1493902439024,0
Upper East Side-Carnegie Hill,4,7,862,594.0893271461717,0
Upper East Side-Carnegie Hill,4,8,995,754.1768844221106,0
Upper East Side-Carnegie Hill,4,9,806,792.1811414392059,0
Upper East Side-Carnegie Hill,4,10,788,719.2043147208121,0
Upper East Side-Carnegie Hill,4,11,852,748.3791079812206,0
Upper East Side-Carnegie Hill,4,12,867,721.3275663206459,0
Upper East Side-Carnegie Hill,4,13,828,669.7789855072464,0
Upper East Side-Carnegie Hill,4,14,933,712.871382636656,0
Upper East Side-Carnegie Hill,4,15,931,754.1836734693877,0
Upper East Side-Carnegie Hill,4,16,801,692.9900124843945,0
Upper East Side-Carnegie Hill,4,17,983,679.4547304170906,0
Upper East Side-Carnegie Hill,4,18,1002,690.5678642714571,0
Upper East Side-Carnegie Hill,4,19,865,632.4265895953757,0
Upper East Side-Carnegie Hill,4,20,700,630.4885714285714,0
Upper East Side-Carnegie Hill,4,21,586,576.0409556313994,0
Upper East Side-Carnegie Hill,4,22,575,651.7408695652174,0
Upper East Side-Carnegie Hill,4,23,430,697.7720930232558,0
Upper East Side-Carnegie Hill,5,0,291,740.5223367697595,0
Upper East Side-Carnegie Hill,5,1,156,676.4358974358975,0
Upper East Side-Carnegie Hill,5,2,72,681.5833333333334,0
Upper East Side-Carnegie Hill,5,3,51,587.0,0
Upper East Side-Carnegie Hill,5,4,31,590.6774193548387,0
Upper East Side-Carnegie Hill,5,5,52,744.9615384615385,0
Upper East Side-Carnegie Hill,5,6,124,453.18548387096774,0
Upper East Side-Carnegie Hill,5,7,213,484.8169014084507,0
Upper East Side-Carnegie Hill,5,8,373,510.0750670241287,0
Upper East Side-Carnegie Hill,5,9,570,502.97543859649124,0
Upper East Side-Carnegie Hill,5,10,741,534.0823211875844,0
Upper East Side-Carnegie Hill,5,11,823,563.6075334143378,0
Upper East Side-Carnegie Hill,5,12,890,576.9808988764045,0
Upper East Side-Carnegie Hill,5,13,952,626.8718487394958,0
Upper East Side-Carnegie Hill,5,14,849,591.2131919905771,0
Upper East Side-Carnegie Hill,5,15,913,629.3745892661556,0
Upper East Side-Carnegie Hill,5,16,839,635.673420738975,0
Upper East Side-Carnegie Hill,5,17,851,668.6392479435958,0
Upper East Side-Carnegie Hill,5,18,867,674.035755478662,0
Upper East Side-Carnegie Hill,5,19,781,668.3649167733674,0
Upper East Side-Carnegie Hill,5,20,547,632.5795246800732,0
Upper East Side-Carnegie Hill,5,21,504,574.0496031746031,0
Upper East Side-Carnegie Hill,5,22,487,585.3223819301849,0
Upper East Side-Carnegie Hill,5,23,470,645.436170212766,0
Upper East Side-Carnegie Hill,6,0,326,629.7269938650306,0
Upper East Side-Carnegie Hill,6,1,147,604.4557823129252,0
Upper East Side-Carnegie Hill,6,2,77,591.7922077922078,0
Upper East Side-Carnegie Hill,6,3,51,536.6862745098039,0
Upper East Side-Carnegie Hill,6,4,32,438.53125,0
Upper East Side-Carnegie Hill,6,5,41,596.0243902439024,0
Upper East Side-Carnegie Hill,6,6,84,471.8809523809524,0
Upper East Side-Carnegie Hill,6,7,167,444.6946107784431,0
