pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,passenger_count,dist_mile,pickup_hour,pickup_day,pickup_borough,dropoff_borough,trip_duration,hour_group,speed
-73.81402587890625,40.69804382324219,-73.81402587890625,40.69804382324219,single,0.0,17,Wed,Queens,Queens,2731,12~18,0.0
-73.92566680908203,40.772579193115234,-73.96034240722656,40.7661018371582,single,1.8732207912750725,10,Thu,Queens,Queens,1164,6~12,5.793466364768266
-73.95635986328125,40.7471923828125,-73.83174896240233,40.70550537109375,single,7.145943097991309,1,Sat,Queens,Queens,2787,0~6,9.230497004940334
-73.92052459716798,40.75984191894531,-73.92074584960938,40.77804183959961,single,1.255901410531595,1,Sat,Queens,Queens,455,0~6,9.936802369041192
-73.89311218261719,40.74747848510742,-73.92070770263672,40.76792144775391,two_or_more,2.021481419486208,4,Sun,Queens,Queens,308,0~6,23.627704903085547
-73.91629028320312,40.743118286132805,-73.99034881591797,40.75151824951172,single,3.929451462730269,10,Sun,Queens,Queens,1147,6~12,12.333064747889248
-73.93215942382812,40.7537498474121,-73.98075103759764,40.75810241699219,two_or_more,2.56730585740073,17,Sat,Queens,Queens,1532,12~18,6.032833607469079
-73.95673370361328,40.74594497680664,-73.97181701660156,40.75702667236328,single,1.1005381154008973,1,Sat,Queens,Queens,688,0~6,5.758629673609346
-73.943359375,40.74990081787109,-73.94205474853516,40.75182723999024,single,0.1495220705691938,12,Wed,Queens,Queens,51,6~12,10.554499099001916
-73.90634155273438,40.75305938720703,-73.98372650146483,40.74966812133789,single,4.067522955027729,3,Sat,Queens,Queens,955,0~6,15.333070825235419
-73.92687225341797,40.752174377441406,-73.91677856445312,40.78384780883789,single,2.248794447135818,4,Sat,Queens,Queens,746,0~6,10.852091165802875
-73.9129867553711,40.77439880371094,-73.92395782470702,40.75419616699219,single,1.508197275301809,21,Mon,Queens,Queens,588,18~24,9.233860869194748
-73.94010925292967,40.751163482666016,-73.96068572998048,40.76142501831056,two_or_more,1.2911486834368988,16,Sat,Queens,Queens,337,12~18,13.792686232560344
-73.92278289794923,40.7607307434082,-73.87077331542967,40.774044036865234,two_or_more,2.879052075423677,17,Wed,Queens,Queens,1070,12~18,9.686530347219847
-73.94554138183594,40.7515869140625,-73.94550323486328,40.7515754699707,single,0.0021518904564729,18,Fri,Queens,Queens,65,12~18,0.119181625281576
-73.9149169921875,40.75381851196289,-73.92902374267578,40.744171142578125,single,0.9955719680818416,9,Fri,Queens,Queens,847,6~12,4.231474716758712
-73.93678283691406,40.76474380493164,-73.93678283691406,40.76474380493164,single,0.0,15,Sat,Queens,Queens,31,12~18,0.0
-73.92070007324217,40.74319076538086,-73.90467071533203,40.74528884887695,single,0.8535992114124195,2,Sun,Queens,Queens,317,0~6,9.693871170614226
-73.9033203125,40.7456512451172,-73.9316177368164,40.74480056762695,two_or_more,1.4862075528005645,15,Sun,Queens,Queens,419,12~18,12.769325035995303
-73.92659759521484,40.76930618286133,-73.91532897949219,40.76398849487305,single,0.6958044116936376,20,Fri,Queens,Queens,443,18~24,5.65439251037719
-73.8994598388672,40.76827621459961,-73.90653228759764,40.773242950439446,single,0.5050864858288245,0,Sat,Queens,Queens,166,18~24,10.953682825203424
-73.8768081665039,40.73653030395508,-73.89042663574217,40.746681213378906,two_or_more,1.0007306871390962,5,Sun,Queens,Queens,274,0~6,13.148286400367686
-73.92851257324217,40.7691650390625,-73.91954040527344,40.75917816162109,single,0.8345497073655274,8,Fri,Queens,Queens,383,6~12,7.844331453044121
-73.92481994628906,40.744178771972656,-73.92890167236328,40.75382614135742,single,0.6993062865431925,9,Thu,Queens,Queens,423,6~12,5.951542864197383
-73.95272827148438,40.74675369262695,-73.9039535522461,40.7076416015625,single,3.720115338762031,0,Wed,Queens,Queens,1296,18~24,10.33365371878342
-73.92604064941406,40.76651382446289,-73.97623443603516,40.795066833496094,single,3.288360540037052,6,Sat,Queens,Queens,1330,0~6,8.900825521904803
-73.92240142822266,40.77603530883789,-73.9964370727539,40.67132186889648,single,8.204479701058858,8,Wed,Queens,Queens,2803,6~12,10.537326765541167
-73.95318603515625,40.7454948425293,-73.96623229980467,40.79146957397461,single,3.2453822378542223,13,Sun,Queens,Queens,1356,12~18,8.616059038551033
-73.91352844238281,40.746124267578125,-74.01116943359375,40.716304779052734,two_or_more,5.522879266948443,2,Fri,Queens,Queens,1671,0~6,11.898483160391619
-73.93331146240233,40.74285888671875,-73.8704833984375,40.7530403137207,two_or_more,3.371098961718164,13,Mon,Queens,Queens,1599,12~18,7.5897162365136905
-73.92400360107422,40.74408721923828,-73.96712493896483,40.75694274902344,single,2.430488261968808,6,Mon,Queens,Queens,580,0~6,15.085789212220186
-73.92034912109375,40.7468147277832,-73.9864501953125,40.732757568359375,single,3.6023131108081574,7,Wed,Queens,Queens,1246,6~12,10.407967254341386
-73.83778381347656,40.71898651123047,-73.86455535888672,40.691802978515625,single,2.344062786017581,9,Sun,Queens,Queens,1380,6~12,6.114946398306733
-73.88334655761719,40.74773025512695,-73.8733901977539,40.748680114746094,two_or_more,0.5265810687955863,21,Mon,Queens,Queens,102,18~24,18.5852141927854
-73.8167266845703,40.70198440551758,-73.95142364501953,40.68958282470703,single,7.125693512545878,20,Mon,Queens,Queens,2135,18~24,12.015220911084384
-73.91513824462889,40.76041030883789,-73.85820770263672,40.75553131103516,two_or_more,3.006054490752082,4,Sun,Queens,Queens,751,0~6,14.40984842437749
-73.86740112304686,40.73579788208008,-73.98165130615233,40.73250198364258,single,6.001151033451311,5,Mon,Queens,Queens,4727,0~6,4.570371000724501
-73.92391967773438,40.74396896362305,-73.9367904663086,40.745216369628906,single,0.6809271055993774,8,Sat,Queens,Queens,351,6~12,6.983867749737204
-73.79146575927734,40.71139144897461,-73.74256896972656,40.73462677001953,single,3.026517352547228,8,Fri,Queens,Queens,707,6~12,15.410838004483763
-73.9568099975586,40.74552917480469,-73.982177734375,40.77696990966797,two_or_more,2.545237278359977,1,Mon,Queens,Queens,999,0~6,9.172026228324242
-73.95658111572266,40.74668884277344,-73.92057037353516,40.70647811889648,single,3.35739636437685,23,Thu,Queens,Queens,1212,18~24,9.972464448644109
-73.93866729736328,40.749610900878906,-73.92469024658203,40.761680603027344,single,1.1097313847607628,4,Fri,Queens,Queens,496,0~6,8.054501986166827
-73.82176208496092,40.7112693786621,-73.98268127441406,40.74676132202149,two_or_more,8.794939153167844,8,Sun,Queens,Queens,1324,6~12,23.913731836408033
-73.91857147216798,40.74338150024414,-73.93714904785155,40.748828887939446,two_or_more,1.0448887577353891,12,Fri,Queens,Queens,329,6~12,11.433433215341644
-73.94257354736328,40.7541389465332,-73.88638305664062,40.75543975830078,two_or_more,2.94981861598491,0,Tue,Queens,Queens,625,18~24,16.99095522807308
-73.938232421875,40.75828552246094,-73.91205596923827,40.778633117675774,single,1.963971594886211,7,Tue,Queens,Queens,679,6~12,10.412809634153696
-73.92459106445312,40.762989044189446,-73.87242889404298,40.77447128295898,single,2.848896582991157,6,Sat,Queens,Queens,523,0~6,19.609995599939133
-73.88713073730467,40.74736785888672,-73.87994384765625,40.75188446044922,two_or_more,0.4892517327203137,4,Thu,Queens,Queens,493,0~6,3.5726292855844406
-73.91519165039062,40.746257781982415,-73.97306823730467,40.758331298828125,single,3.1492340912353027,4,Mon,Queens,Queens,626,0~6,18.11061138729567
-73.94004821777344,40.7509765625,-73.9533462524414,40.7716178894043,single,1.5860207187726294,16,Mon,Queens,Queens,786,12~18,7.2642170325463935
-73.92300415039062,40.767593383789055,-73.93367004394531,40.776180267333984,two_or_more,0.8149512044858963,5,Sat,Queens,Queens,318,0~6,9.225862692293166
-73.89978790283203,40.74117660522461,-73.8907699584961,40.75377655029297,single,0.9898835812207238,8,Tue,Queens,Queens,763,6~12,4.67048609750276
-73.90791320800781,40.72754669189453,-73.78334045410156,40.64382553100586,single,8.728624401382007,16,Thu,Queens,Queens,3213,12~18,9.779971318075077
-73.93374633789062,40.762840270996094,-73.89305877685547,40.742725372314446,two_or_more,2.5465453248126693,4,Sat,Queens,Queens,757,0~6,12.110387277840964
-73.94012451171875,40.75109100341797,-73.97187042236328,40.76478576660156,single,1.9150878487226444,15,Sat,Queens,Queens,569,12~18,12.116548779264534
-73.81849670410156,40.70675659179688,-73.81849670410156,40.70675659179688,single,0.0,15,Fri,Queens,Queens,293,12~18,0.0
-73.92536926269531,40.76530456542969,-73.97242736816406,40.793769836425774,two_or_more,3.1544790075621227,8,Sat,Queens,Queens,1616,6~12,7.02730471981661
-73.89257049560547,40.76866149902344,-73.90106964111328,40.76821899414063,two_or_more,0.4469240324024026,0,Wed,Queens,Queens,422,18~24,3.8126220773664676
-73.92817687988281,40.746448516845696,-73.92817687988281,40.74647903442384,single,0.0021057939469451,14,Tue,Queens,Queens,111,12~18,0.06829601990092216
-73.87419891357422,40.735050201416016,-73.8602523803711,40.75382995605469,two_or_more,1.4882687332291005,7,Fri,Queens,Queens,830,6~12,6.45514149352381
-73.90577697753906,40.74185943603516,-73.98558044433594,40.75809860229492,single,4.335108691458104,6,Mon,Queens,Queens,1099,0~6,14.200538024794518
-73.91166687011719,40.74441909790039,-73.94165802001953,40.75157165527344,single,1.6494398375988872,23,Mon,Queens,Queens,498,18~24,11.923661476618461
-73.92862701416014,40.75831985473633,-73.9265899658203,40.7605094909668,single,0.1850734018752482,18,Tue,Queens,Queens,220,12~18,3.028473848867698
-73.91629791259764,40.74643325805664,-73.96886444091797,40.75735855102539,single,2.8595761028109927,10,Wed,Queens,Queens,1202,6~12,8.56445421806953
-73.93714904785155,40.76455307006836,-73.93711853027344,40.7645378112793,single,0.0019162760140501,10,Mon,Queens,Queens,187,6~12,0.03689087513679337
-73.919921875,40.743511199951165,-73.96253967285155,40.76959609985352,single,2.87060013058125,9,Sat,Queens,Queens,987,6~12,10.470274032515198
-73.93164825439453,40.76531982421875,-73.94234466552734,40.754173278808594,single,0.9521316644301272,23,Tue,Queens,Queens,182,18~24,18.83337358213438
-73.84494018554686,40.68009567260742,-73.79936218261719,40.703651428222656,single,2.893507961186185,12,Fri,Queens,Queens,1513,6~12,6.884751262571227
-73.9078598022461,40.77411651611328,-73.88977813720702,40.76945114135742,two_or_more,1.001687619702039,23,Sat,Queens,Queens,316,18~24,11.411631110529559
-73.92617797851561,40.745384216308594,-73.92616271972656,40.74537658691406,single,0.0009583291530065,17,Sun,Queens,Queens,7,12~18,0.4928549929747714
-73.80938720703125,40.68983840942384,-73.98576354980467,40.74916076660156,single,10.124200583796137,17,Sat,Queens,Queens,3027,12~18,12.040674628895307
-73.810546875,40.66647720336913,-73.80680847167967,40.66588973999024,single,0.2005624747882019,21,Tue,Queens,Queens,88,18~24,8.204828514062806
-73.91792297363281,40.77138900756836,-73.93672943115233,40.84291076660156,single,5.03278395731026,5,Fri,Queens,Queens,650,0~6,27.87388037894913
-73.9180908203125,40.765491485595696,-73.96581268310547,40.66810989379882,single,7.171469039825263,9,Sat,Queens,Queens,2607,6~12,9.903064266732239
-73.93781280517578,40.76455307006836,-73.93534088134764,40.744873046875,single,1.3641563327125146,8,Mon,Queens,Queens,868,6~12,5.657791241664807
-73.92495727539062,40.76185607910156,-73.9255599975586,40.7374153137207,two_or_more,1.6867752181298,4,Thu,Queens,Queens,629,0~6,9.654039404240509
-73.77677154541014,40.64533996582031,-73.92127227783203,40.70228576660156,two_or_more,8.548141319996908,1,Sat,Outside NYC,unknown,1571,0~6,19.588356939521876
-73.77674865722656,40.64543914794922,-73.91403198242188,40.63734436035156,two_or_more,7.237402391167159,6,Sun,Outside NYC,unknown,1184,0~6,22.005615378548796
-73.86376953125,40.77009201049805,-73.95628356933594,40.7716064453125,single,4.854394607721315,14,Sun,Outside NYC,unknown,1090,12~18,16.032862924584162
-73.87333679199217,40.774112701416016,-73.91304016113281,40.82210540771485,single,3.9117377888703433,0,Fri,Outside NYC,unknown,1498,18~24,9.400704966577594
-73.87306976318358,40.77410125732422,-73.97226715087889,40.78662872314453,single,5.2744529277120895,22,Mon,Outside NYC,unknown,1171,18~24,16.215226763248097
-73.96324157714845,40.7777214050293,-73.99072265625,40.74021911621094,two_or_more,2.962367312320809,11,Wed,Outside NYC,unknown,1449,6~12,7.359918788374681
-73.78465270996092,40.6485710144043,-74.00991821289062,40.716590881347656,two_or_more,12.72984597105685,23,Thu,Outside NYC,unknown,2490,18~24,18.404596584660506
-73.78988647460938,40.64680099487305,-73.99481964111328,40.74205017089844,single,12.61109433031466,0,Fri,Outside NYC,unknown,1613,18~24,28.146273768836195
-73.97765350341797,40.76631546020508,-73.87076568603516,40.774070739746094,single,5.632848017525159,4,Wed,Outside NYC,unknown,1084,0~6,18.706875334954404
-73.78372192382812,40.64869689941406,-73.94444274902342,40.72492599487305,two_or_more,9.946578757304511,9,Thu,Outside NYC,unknown,1676,6~12,21.3649663044727
-73.7767105102539,40.64535903930664,-73.87870025634764,40.65614700317384,single,5.4114275209206175,13,Mon,Outside NYC,unknown,934,12~18,20.85775061596812
-73.78176879882812,40.64470291137695,-74.00460815429686,40.6462287902832,single,11.712528979542007,11,Mon,Outside NYC,unknown,2330,6~12,18.096611298863188
-73.78317260742188,40.643848419189446,-73.78317260742188,40.643848419189446,two_or_more,0.0,15,Sun,Outside NYC,unknown,6,12~18,0.0
-73.78972625732422,40.64712524414063,-74.00092315673827,40.73179626464844,single,12.537376716839974,16,Wed,Outside NYC,unknown,3997,12~18,11.292108126250666
-73.78181457519531,40.64474868774414,-73.98190307617188,40.763774871826165,single,13.336150737130293,15,Sun,Outside NYC,unknown,3016,12~18,15.918482312224487
-73.87082672119139,40.77372741699219,-73.98580169677734,40.75013732910156,single,6.248135230185498,21,Mon,Outside NYC,unknown,1235,18~24,18.21318771552048
-73.87101745605469,40.773792266845696,-73.98613739013672,40.760231018066406,two_or_more,6.111582153842423,21,Fri,Outside NYC,unknown,1688,18~24,13.034179948953033
-73.88529968261719,40.7730598449707,-73.9759292602539,40.751243591308594,single,4.987634684144311,21,Thu,Outside NYC,unknown,1008,18~24,17.81298101480111
-73.77671813964845,40.64529037475586,-73.97290802001953,40.7568817138672,single,12.86230932709254,1,Sat,Outside NYC,unknown,1788,0~6,25.897267101528602
-73.86260986328125,40.768924713134766,-73.98126220703125,40.69197845458984,single,8.18423200908656,20,Tue,Outside NYC,unknown,1251,18~24,23.551746788738303
-73.87127685546875,40.77385330200195,-73.97538757324217,40.75056076049805,single,5.693889781381736,21,Wed,Outside NYC,unknown,1140,18~24,17.98070457278443
-73.9720230102539,40.76583099365234,-73.99578857421875,40.749168395996094,single,1.6961535906562013,16,Sun,Outside NYC,unknown,1172,12~18,5.210028094165806
-73.78362274169923,40.648536682128906,-73.9215545654297,40.828521728515625,two_or_more,14.375352055485273,21,Fri,Outside NYC,unknown,3774,18~24,13.712577477410434
-73.86346435546875,40.769729614257805,-73.95804595947266,40.76961517333984,single,4.961827633527127,11,Sat,Outside NYC,unknown,1541,6~12,11.591550603956948
-73.78972625732422,40.643550872802734,-73.86444854736328,40.76982879638672,single,9.556125490214104,13,Thu,Outside NYC,unknown,1980,12~18,17.374773618571098
-73.86405944824217,40.770294189453125,-73.988525390625,40.77872848510742,two_or_more,6.554989534302195,11,Sun,Outside NYC,unknown,1787,6~12,13.205351048398379
-73.87274169921875,40.77399826049805,-73.97437286376953,40.7617645263672,two_or_more,5.398202682659857,21,Fri,Outside NYC,unknown,1475,18~24,13.175274344118973
-73.78557586669923,40.64613723754882,-73.98194885253906,40.76642227172852,two_or_more,13.23702863211034,15,Mon,Outside NYC,unknown,2855,12~18,16.691174457302004
-73.97676086425781,40.766109466552734,-73.96570587158203,40.8056640625,single,2.7902968869613303,5,Fri,Outside NYC,unknown,616,0~6,16.306929858864915
-73.78224182128906,40.64493942260742,-73.98393249511719,40.75912857055664,single,13.200922078355832,19,Mon,Outside NYC,unknown,2354,18~24,20.1883260331695
-73.78905487060547,40.64308547973633,-73.97920989990233,40.76293563842773,single,12.965504932000917,14,Wed,Outside NYC,unknown,2874,12~18,16.24071598998027
-73.8638916015625,40.769695281982415,-73.96064758300781,40.77582550048828,two_or_more,5.093251774021691,10,Fri,Outside NYC,unknown,2552,6~12,7.184837925735927
-73.80421447753906,40.64962387084961,-73.98648071289062,40.7513084411621,two_or_more,11.86796455202994,21,Sat,Outside NYC,unknown,1918,18~24,22.275637323935236
-73.88529205322266,40.7730598449707,-74.03273773193358,40.627044677734375,single,12.70706193520332,17,Fri,Outside NYC,unknown,5136,12~18,8.906819113460271
-73.87081909179686,40.77385330200195,-73.99276733398438,40.75684356689453,two_or_more,6.504680791462158,16,Tue,Outside NYC,unknown,2034,12~18,11.512709365419747
-73.78353118896483,40.6486701965332,-73.95220947265625,40.798973083496094,single,13.6372669588252,21,Fri,Outside NYC,unknown,2664,18~24,18.428739133547566
-73.86435699462889,40.77040863037109,-73.97086334228516,40.76523208618164,single,5.598962967061133,8,Sat,Outside NYC,unknown,1462,6~12,13.786776115882407
-73.7768325805664,40.64594268798828,-73.98967742919923,40.715850830078125,single,12.177035498711822,1,Tue,Outside NYC,unknown,3502,0~6,12.517797771377086
-73.78994750976561,40.64387893676758,-73.81716918945312,40.73973846435546,two_or_more,6.767255039978355,13,Mon,Outside NYC,unknown,1545,12~18,15.768361258201994
-73.86347961425781,40.76993942260742,-73.9544677734375,40.66984176635742,single,8.397898875592466,11,Tue,Outside NYC,unknown,2832,6~12,10.67529518083788
-73.96397399902342,40.776832580566406,-73.9540023803711,40.778770446777344,single,0.5398768438966789,13,Sat,Outside NYC,unknown,449,12~18,4.328633937701657
-73.8707504272461,40.77361679077149,-73.89225769042967,40.747032165527344,single,2.153709315976822,19,Fri,Outside NYC,unknown,917,18~24,8.455129266648376
-73.87068176269531,40.773719787597656,-74.00035858154298,40.71987533569336,two_or_more,7.75345241291004,17,Thu,Outside NYC,unknown,2540,12~18,10.989145152155963
-73.96112823486328,40.780799865722656,-73.98249816894531,40.77154159545898,single,1.2902360200186993,18,Tue,Outside NYC,unknown,507,12~18,9.161439195399048
-73.77686309814453,40.64591598510742,-73.9768829345703,40.763954162597656,two_or_more,13.29134145599353,15,Mon,Outside NYC,unknown,4460,12~18,10.728437049680876
-73.96157836914062,40.77996063232422,-73.96959686279298,40.76890563964844,single,0.8711097780305104,18,Fri,Outside NYC,unknown,388,12~18,8.082461858015046
-73.87451934814453,40.77410125732422,-73.98651885986328,40.75713348388672,single,5.991447313356902,17,Fri,Outside NYC,unknown,2677,12~18,8.057232098649552
-73.86308288574217,40.769569396972656,-73.89415740966798,40.76293182373047,single,1.6933917825472118,20,Fri,Outside NYC,unknown,794,18~24,7.677846873010029
-73.86395263671875,40.77023315429688,-73.9789047241211,40.762020111083984,single,6.057361920260056,18,Wed,Outside NYC,unknown,2255,12~18,9.670289540104745
-73.78793334960938,40.64496994018555,-73.98477172851561,40.75931167602539,two_or_more,13.00373945340262,23,Wed,Outside NYC,unknown,2275,18~24,20.577345948241508
-73.7768325805664,40.64517593383789,-73.97161102294923,40.672122955322266,two_or_more,10.40273045196084,22,Tue,Outside NYC,unknown,2310,18~24,16.21204745760131
-73.77670288085938,40.6453514099121,-73.82243347167967,40.86526870727539,two_or_more,15.36344911744198,23,Mon,Outside NYC,unknown,1706,18~24,32.41993952097956
-73.77669525146483,40.645286560058594,-73.95954132080078,40.76747131347656,single,12.777617945688243,23,Sat,Outside NYC,unknown,2215,18~24,20.7672345844143
-73.87315368652342,40.774089813232415,-73.98892974853516,40.73680877685546,single,6.597216472032997,21,Sun,Outside NYC,unknown,1186,18~24,20.025277655412133
-73.86279296875,40.769081115722656,-73.98329162597656,40.68637466430664,single,8.519400210381487,11,Thu,Outside NYC,unknown,3981,6~12,7.704054447971202
-73.96240997314453,40.77917098999024,-73.9841537475586,40.77456665039063,single,1.183995471745034,14,Wed,Outside NYC,unknown,988,12~18,4.314153540771379
-73.86276245117188,40.76909637451172,-73.97474670410156,40.75586318969727,single,5.945944035142152,11,Wed,Outside NYC,unknown,2227,6~12,9.611764044235182
-73.96248626708984,40.778858184814446,-73.98555755615233,40.72686004638672,two_or_more,3.786752676948372,14,Sat,Outside NYC,unknown,1309,12~18,10.414293076404995
-73.86373901367188,40.76989364624024,-73.95596313476561,40.78065872192384,single,4.894436578551216,19,Wed,Outside NYC,unknown,1082,18~24,16.284631869486482
-73.87086486816406,40.77372741699219,-73.97564697265625,40.75943756103516,two_or_more,5.584935488391716,22,Thu,Outside NYC,unknown,1375,18~24,14.622376551425583
-73.87413024902342,40.77367782592773,-73.87413024902342,40.77367782592773,single,0.0,11,Wed,Outside NYC,unknown,1310,6~12,0.0
-73.78182220458984,40.6451416015625,-73.95234680175781,40.78641891479492,single,13.235926797334129,16,Fri,Outside NYC,unknown,3005,12~18,15.856684349551703
-73.7784423828125,40.646728515625,-73.982177734375,40.75608444213867,single,13.092296484484889,7,Mon,Outside NYC,unknown,6052,6~12,7.787882905509848
-73.78977203369139,40.646915435791016,-73.98463439941406,40.69658660888672,single,10.796100695996817,21,Tue,Outside NYC,unknown,2124,18~24,18.29847575592681
-73.87055969238281,40.77360534667969,-73.98460388183594,40.751140594482415,single,6.181031509484583,17,Sun,Outside NYC,unknown,2305,12~18,9.653671771863124
-73.95989990234375,40.78227996826172,-73.9564437866211,40.775390625,single,0.5087788894727522,18,Wed,Outside NYC,unknown,315,12~18,5.8146158796885965
-73.78999328613281,40.646499633789055,-74.00212860107422,40.74031066894531,single,12.88543197743379,7,Sun,Outside NYC,unknown,1692,6~12,27.41581271794423
-73.86341094970702,40.77003860473633,-73.97207641601561,40.7569694519043,single,5.772081139338896,20,Fri,Outside NYC,unknown,1282,18~24,16.208652185351035
-73.95317840576173,40.79161071777344,-73.98716735839844,40.75543975830078,single,3.067338311393165,14,Fri,Outside NYC,unknown,1560,12~18,7.0784730262919195
-73.79472351074217,40.656211853027344,-73.97805023193358,40.73237991333008,two_or_more,10.969380423944909,15,Wed,Outside NYC,unknown,3644,12~18,10.836929068661272
-73.95877075195312,40.7838020324707,-73.96029663085938,40.77138137817384,two_or_more,0.8607920066146019,12,Sat,Outside NYC,unknown,414,6~12,7.485147883605233
-73.8636245727539,40.76971435546875,-73.79041290283203,40.646766662597656,two_or_more,9.314017691903492,11,Thu,Outside NYC,unknown,1361,6~12,24.636637539201008
-73.79051971435547,40.64405059814453,-73.79051971435547,40.64405059814453,single,0.0,20,Mon,Outside NYC,unknown,6,18~24,0.0
-73.87100982666014,40.77372741699219,-73.903076171875,40.74599075317384,two_or_more,2.5482847088507654,8,Tue,Outside NYC,unknown,749,6~12,12.248097399015695
-73.7818832397461,40.64469146728516,-73.95475006103516,40.60573959350586,single,9.477427153743427,22,Mon,Outside NYC,unknown,1448,18~24,23.562664194389736
-73.86382293701173,40.769344329833984,-73.97708892822266,40.76497650146485,two_or_more,5.949880309857445,11,Wed,Outside NYC,unknown,2617,6~12,8.18477994477906
-74.01631164550781,40.70473098754882,-73.98725128173827,40.75802993774414,two_or_more,3.9815536114455385,14,Sat,Outside NYC,unknown,1215,12~18,11.797195885764559
-73.78968048095702,40.647003173828125,-73.98799896240233,40.75735092163086,single,12.90105474806168,20,Sat,Outside NYC,unknown,2095,18~24,22.168876894043937
-73.98075866699219,40.7676239013672,-73.97491455078125,40.76163864135742,two_or_more,0.5143721699505276,0,Thu,Outside NYC,unknown,266,18~24,6.961427863992103
-73.78947448730467,40.64674377441406,-73.98787689208984,40.74395751953125,single,12.392388227048656,17,Tue,Outside NYC,unknown,3068,12~18,14.541263890930626
-73.78202819824217,40.644775390625,-73.99200439453125,40.71980285644531,single,12.184451056074495,17,Tue,Outside NYC,unknown,3637,12~18,12.060495958720974
-73.77672576904298,40.645263671875,-73.81137084960938,40.712600708007805,single,4.990106201234798,23,Thu,Outside NYC,unknown,671,18~24,26.772551899322313
-73.86336517333984,40.76987075805664,-73.99158477783203,40.68111038208008,single,9.100403304704663,21,Thu,Outside NYC,unknown,1876,18~24,17.463460499433257
-73.86270141601561,40.76895904541016,-73.99656677246092,40.7204704284668,single,7.781357850441541,23,Sat,Outside NYC,unknown,1799,18~24,15.571366460027543
-73.77680206298828,40.64546585083008,-73.90524291992188,40.60629653930664,two_or_more,7.273405774363345,13,Thu,Outside NYC,unknown,1754,12~18,14.928312877826706
-73.86367797851561,40.769561767578125,-73.99349212646483,40.74161911010742,two_or_more,7.079217663889191,20,Thu,Outside NYC,unknown,1610,18~24,15.829306577640425
-73.77680206298828,40.645606994628906,-73.95281982421875,40.72556686401367,single,10.76678064010817,23,Sun,Outside NYC,unknown,1587,18~24,24.4236989945743
-73.86366271972656,40.76945877075195,-73.9713592529297,40.75868606567384,single,5.69900159366336,11,Mon,Outside NYC,unknown,2324,6~12,8.828057546122244
-73.97725677490233,40.77424621582031,-73.9900131225586,40.7326545715332,single,2.946964063740912,13,Sat,Outside NYC,unknown,1647,12~18,6.441451505444617
-73.7893295288086,40.642860412597656,-73.9700698852539,40.75592041015625,two_or_more,12.28636633958644,15,Wed,Outside NYC,unknown,3053,12~18,14.487690410255874
-73.97708892822266,40.774600982666016,-73.98445892333984,40.74808883666992,single,1.8698334216893675,9,Fri,Outside NYC,unknown,1388,6~12,4.8497120447274655
-73.78483581542967,40.6485595703125,-74.00918579101561,40.71552276611328,two_or_more,12.65844681460496,15,Wed,Outside NYC,unknown,5120,12~18,8.900470416519113
-73.78256225585938,40.644649505615234,-73.98663330078125,40.72994995117188,single,12.228617586221295,7,Wed,Outside NYC,unknown,4577,6~12,9.618314028926516
-73.87294006347656,40.77407455444336,-73.9478988647461,40.78049850463867,two_or_more,3.9568531529892415,9,Fri,Outside NYC,unknown,1651,6~12,8.627905118571332
-73.95922088623048,40.783218383789055,-73.98068237304686,40.75295639038086,two_or_more,2.3723648273007583,17,Fri,Outside NYC,unknown,1012,12~18,8.439242468658824
-73.87290954589844,40.774017333984375,-73.95482635498048,40.768230438232415,single,4.315835777585491,9,Fri,Outside NYC,unknown,2334,6~12,6.656816109386361
-73.78204345703125,40.644718170166016,-73.84383392333984,40.672142028808594,two_or_more,3.758137720148043,22,Thu,Outside NYC,unknown,1944,18~24,6.95951429657045
-73.86360931396483,40.76966857910156,-73.99706268310547,40.74295425415039,single,7.241028693106122,21,Fri,Outside NYC,unknown,1598,18~24,16.312705441290387
-73.98104095458984,40.76907730102539,-73.95823669433594,40.77887344360352,single,1.3740245170379672,8,Tue,Outside NYC,unknown,1117,6~12,4.428369079083869
-73.86346435546875,40.76968765258789,-73.98075866699219,40.763347625732415,two_or_more,6.1691690052710975,9,Thu,Outside NYC,unknown,3803,6~12,5.839865479615028
-73.78250122070312,40.644508361816406,-73.98838043212889,40.748550415039055,two_or_more,12.978743455277735,20,Sat,Outside NYC,unknown,3051,18~24,15.314151569649246
-73.77674865722656,40.6451530456543,-73.84679412841797,40.72737121582031,two_or_more,6.761808809839992,16,Mon,Outside NYC,unknown,1497,12~18,16.260862869354693
-73.86376953125,40.769439697265625,-73.98628997802734,40.75824737548828,two_or_more,6.474303179668797,14,Tue,Outside NYC,unknown,3180,12~18,7.329399826040147
-73.86344146728516,40.76995086669922,-73.97644805908203,40.765769958496094,single,5.935586019139228,15,Thu,Outside NYC,unknown,2550,12~18,8.379650850549497
-73.95624542236328,40.787254333496094,-73.96453094482422,40.7696647644043,single,1.289198665673135,9,Thu,Outside NYC,unknown,390,6~12,11.900295375444323
-73.87284088134764,40.77391815185546,-74.00604248046875,40.74077987670898,single,7.353695831858057,14,Tue,Outside NYC,unknown,1967,12~18,13.45872140045196
-73.87456512451173,40.774112701416016,-73.97884368896483,40.76118850708008,single,5.542909297226555,14,Thu,Outside NYC,unknown,2479,12~18,8.049404384838885
